Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H4,2014,201405,201405,4,0,0,X,826,United Kingdom,GBR,688,Serbia,SRB,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,1500,,24310,,24310.072,0
H4,2014,201405,201405,4,0,0,X,826,United Kingdom,GBR,152,Chile,CHL,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,17541,,127977,,127977.103,0
H4,2014,201405,201405,4,0,0,X,826,United Kingdom,GBR,608,Philippines,PHL,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,199,,3558,,3558.804,0
H4,2014,201405,201405,4,0,0,X,826,United Kingdom,GBR,504,Morocco,MAR,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,1718,,18013,,18013.078,0
H4,2014,201405,201405,4,0,0,X,826,United Kingdom,GBR,422,Lebanon,LBN,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,2233,,46869,,46869.388,0
H4,2014,201405,201405,4,0,0,X,826,United Kingdom,GBR,804,Ukraine,UKR,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,4325,,70456,,70456.578,0
H4,2014,201405,201405,4,0,0,X,826,United Kingdom,GBR,512,Oman,OMN,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,814,,9766,,9766.492,0
H4,2014,201405,201405,4,0,0,X,826,United Kingdom,GBR,191,Croatia,HRV,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,2850,,41463,,41463.779,0
H4,2014,201405,201405,4,0,0,X,826,United Kingdom,GBR,360,Indonesia,IDN,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,237,,3124,,3124.064,0
H4,2014,201405,201405,4,0,0,X,826,United Kingdom,GBR,484,Mexico,MEX,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,42360,,762173,,762173.923,0
H4,2014,201405,201405,4,0,0,X,826,United Kingdom,GBR,414,Kuwait,KWT,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,3904,,59609,,59609.975,0
H4,2014,201405,201405,4,0,0,X,826,United Kingdom,GBR,442,Luxembourg,LUX,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,77,,1058,,1058.205,0
H4,2014,201405,201405,4,0,0,X,826,United Kingdom,GBR,352,Iceland,ISL,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,430,,7966,,7966.869,0
H4,2014,201405,201405,4,0,0,X,826,United Kingdom,GBR,634,Qatar,QAT,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,16375,,151331,,151331.757,0
H4,2014,201405,201405,4,0,0,X,826,United Kingdom,GBR,490,"Other Asia, nes",S19,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,15173,,228095,,228095.44,0
H4,2014,201405,201405,4,0,0,X,826,United Kingdom,GBR,76,Brazil,BRA,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,97680,,1826202,,1826202.541,0
H4,2014,201405,201405,4,0,0,X,826,United Kingdom,GBR,705,Slovenia,SVN,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,104,,2820,,2820.757,0
H4,2014,201405,201405,4,0,0,X,826,United Kingdom,GBR,428,Latvia,LVA,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,5505,,16324,,16324.668,0
H4,2014,201405,201405,4,0,0,X,826,United Kingdom,GBR,764,Thailand,THA,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,2631,,37576,,37576.392,0
H4,2014,201405,201405,4,0,0,X,826,United Kingdom,GBR,554,New Zealand,NZL,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,2276,,34730,,34730.359,0
H4,2014,201405,201405,4,0,0,X,826,United Kingdom,GBR,458,Malaysia,MYS,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,1013,,30949,,30949.13,0
H4,2014,201405,201405,4,0,0,X,826,United Kingdom,GBR,440,Lithuania,LTU,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,6650,,31773,,31773.114,0
H4,2014,201405,201405,4,0,0,X,826,United Kingdom,GBR,643,Russian Federation,RUS,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,34279,,568970,,568970.606,0
H4,2014,201405,201405,4,0,0,X,826,United Kingdom,GBR,100,Bulgaria,BGR,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,8348,,190055,,190055.662,0
H4,2014,201405,201405,4,0,0,X,826,United Kingdom,GBR,703,Slovakia,SVK,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,17225,,308220,,308220.777,0
H4,2014,201405,201405,4,0,0,X,826,United Kingdom,GBR,410,Rep. of Korea,KOR,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,43304,,529025,,529025.048,0
H4,2014,201405,201405,4,0,0,X,826,United Kingdom,GBR,196,Cyprus,CYP,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,2772,,27395,,27395.38,0
H4,2014,201405,201405,4,0,0,X,826,United Kingdom,GBR,682,Saudi Arabia,SAU,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,12131,,124721,,124721.606,0
H4,2014,201405,201405,4,0,0,X,826,United Kingdom,GBR,702,Singapore,SGP,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,12410,,198100,,198100.043,0
H4,2014,201405,201405,4,0,0,X,826,United Kingdom,GBR,710,South Africa,ZAF,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,42862,,343856,,343856.003,0
H4,2014,201405,201405,4,0,0,X,826,United Kingdom,GBR,124,Canada,CAN,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,5764,,102335,,102335.849,0
H4,2014,201405,201405,4,0,0,X,826,United Kingdom,GBR,392,Japan,JPN,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,54452,,974435,,974435.041,0
H4,2014,201405,201405,4,0,0,X,826,United Kingdom,GBR,470,Malta,MLT,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,3108,,51939,,51939.673,0
H4,2014,201405,201405,4,0,0,X,826,United Kingdom,GBR,757,Switzerland,CHE,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,66941,,1138119,,1138119.827,0
H4,2014,201405,201405,4,0,0,X,826,United Kingdom,GBR,792,Turkey,TUR,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,7787,,51777,,51777.909,0
H4,2014,201405,201405,4,0,0,X,826,United Kingdom,GBR,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,62611,,1087538,,1087538.296,0
H4,2014,201405,201405,4,0,0,X,826,United Kingdom,GBR,642,Romania,ROU,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,6727,,124325,,124325.621,0
H4,2014,201405,201405,4,0,0,X,826,United Kingdom,GBR,36,Australia,AUS,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,30192,,440744,,440744.118,0
H4,2014,201405,201405,4,0,0,X,826,United Kingdom,GBR,344,"China, Hong Kong SAR",HKG,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,22093,,302301,,302301.231,0
H4,2014,201405,201405,4,0,0,X,826,United Kingdom,GBR,300,Greece,GRC,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,7255,,102612,,102612.196,0
H4,2014,201405,201405,4,0,0,X,826,United Kingdom,GBR,348,Hungary,HUN,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,15185,,258346,,258346.963,0
H4,2014,201405,201405,4,0,0,X,826,United Kingdom,GBR,579,Norway,NOR,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,16171,,129672,,129672.253,0
H4,2014,201405,201405,4,0,0,X,826,United Kingdom,GBR,784,United Arab Emirates,ARE,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,54172,,539713,,539713.257,0
H4,2014,201405,201405,4,0,0,X,826,United Kingdom,GBR,246,Finland,FIN,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,22997,,352156,,352156.51,0
H4,2014,201405,201405,4,0,0,X,826,United Kingdom,GBR,40,Austria,AUT,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,22028,,395008,,395008.762,0
H4,2014,201405,201405,4,0,0,X,826,United Kingdom,GBR,203,Czechia,CZE,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,52842,,943142,,943142.164,0
H4,2014,201405,201405,4,0,0,X,826,United Kingdom,GBR,620,Portugal,PRT,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,4361,,77685,,77685.399,0
H4,2014,201405,201405,4,0,0,X,826,United Kingdom,GBR,616,Poland,POL,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,57610,,760962,,760962.379,0
H4,2014,201405,201405,4,0,0,X,826,United Kingdom,GBR,208,Denmark,DNK,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,33202,,353339,,353339.408,0
H4,2014,201405,201405,4,0,0,X,826,United Kingdom,GBR,752,Sweden,SWE,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,89157,,1489312,,1489312.494,0
H4,2014,201405,201405,4,0,0,X,826,United Kingdom,GBR,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,17126,,397548,,397548.117,0
H4,2014,201405,201405,4,0,0,X,826,United Kingdom,GBR,56,Belgium,BEL,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,55802,,904947,,904947.362,0
H4,2014,201405,201405,4,0,0,X,826,United Kingdom,GBR,724,Spain,ESP,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,18465,,271928,,271928.385,0
H4,2014,201405,201405,4,0,0,X,826,United Kingdom,GBR,380,Italy,ITA,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,22669,,352970,,352970.384,0
H4,2014,201405,201405,4,0,0,X,826,United Kingdom,GBR,528,Netherlands,NLD,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,91614,,1393701,,1393701.639,0
H4,2014,201405,201405,4,0,0,X,826,United Kingdom,GBR,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,237773,,3429829,,3429829.833,0
H4,2014,201405,201405,4,0,0,X,826,United Kingdom,GBR,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,296972,,5181280,,5181280.63,0
H4,2014,201405,201405,4,0,0,X,826,United Kingdom,GBR,372,Ireland,IRL,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,545179,,5211939,,5211939.933,0
H4,2014,201405,201405,4,0,0,X,826,United Kingdom,GBR,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,2362118,,33413355,,33413355.767,0
H4,2014,201406,201406,4,0,0,M,826,United Kingdom,GBR,604,Peru,PER,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,18975,,90043,90043.695,,0
H4,2014,201406,201406,4,0,0,M,826,United Kingdom,GBR,682,Saudi Arabia,SAU,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,2530,,1690,1690.39,,0
H4,2014,201406,201406,4,0,0,M,826,United Kingdom,GBR,646,Rwanda,RWA,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,38400,,178118,178118.085,,0
H4,2014,201406,201406,4,0,0,M,826,United Kingdom,GBR,558,Nicaragua,NIC,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,194875,,762567,762567.046,,0
H4,2014,201406,201406,4,0,0,M,826,United Kingdom,GBR,834,United Rep. of Tanzania,TZA,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,19200,,56317,56317.033,,0
H4,2014,201406,201406,4,0,0,M,826,United Kingdom,GBR,800,Uganda,UGA,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,97894,,328459,328459.681,,0
H4,2014,201406,201406,4,0,0,M,826,United Kingdom,GBR,804,Ukraine,UKR,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,1754,,6191,6191.899,,0
H4,2014,201406,201406,4,0,0,M,826,United Kingdom,GBR,231,Ethiopia,ETH,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,726106,,3285930,3285930.527,,0
H4,2014,201406,201406,4,0,0,M,826,United Kingdom,GBR,222,El Salvador,SLV,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,98931,,480839,480839.887,,0
H4,2014,201406,201406,4,0,0,M,826,United Kingdom,GBR,170,Colombia,COL,0,World,W00,C00,All CPCs,0,All MOTs,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",-1,N/A,,-1,N/A,,2428770,,10777569,10777569.968,,0
